seed,lambda,step,epoch,val_acc,val_ce,train_ce,train_embed_loss,embed_frac,test_acc,test_ce
5000,20.0,400,0.47,0.6432559506317955,1.5385104816099353,1.6420208257436752,0.13079671539366244,0.6144,,
5000,20.0,600,0.7,0.6503085512782839,1.50572540029301,1.5824838295578956,0.12583682410418986,0.614,,
5000,20.0,800,0.94,0.6538348516015281,1.4682428863095494,1.5689779487252236,0.1236420588567853,0.6118,,
5000,20.0,1000,1.17,0.6602997355274758,1.4846315228725369,1.1978845535218716,0.09515708426944912,0.6137,,
5000,20.0,1200,1.41,0.6699970614163973,1.4658952967545371,1.1425606785714626,0.08936799252405762,0.61,,
5000,20.0,1400,1.64,0.6732295033793712,1.456829299444736,1.150751331448555,0.08995952220633625,0.6099,,
5000,20.0,1600,1.88,0.6691154863355863,1.4304900858075067,1.1459592986106872,0.08770146707072854,0.6048,,
5000,20.0,1800,2.11,0.6623567440493682,1.505274135611739,0.9816242010518909,0.07434607189148665,0.6023,,
5000,20.0,2000,2.35,0.6735233617396414,1.480333189315527,0.7860219056159258,0.05972999614663422,0.6031,,
5000,20.0,2200,2.58,0.6735233617396414,1.4817041670473892,0.8049819935113192,0.062145364470779896,0.6069,,
5000,20.0,2400,2.82,0.6746987951807228,1.4692127537874484,0.8804043019562959,0.06591928507201374,0.5996,,
5000,20.0,2600,3.05,0.6764619453423449,1.5254988076229359,0.7275783052796032,0.05674824733287096,0.6094,,
5000,20.0,2800,3.29,0.669703203056127,1.5329062146997579,0.5851792948320508,0.04348899581469595,0.5978,,
5000,20.0,3000,3.52,0.67234792829856,1.5217295268546684,0.5758688382431865,0.04302446798421442,0.5991,,
5000,20.0,3200,3.76,0.67234792829856,1.5426743461775352,0.5922234024107457,0.04464166935533285,0.6012,,
5000,20.0,3400,3.99,0.6655891860123421,1.5431421165637258,0.622121693044901,0.046157920230180026,0.5974,,
5000,20.0,3600,4.23,0.6655891860123421,1.5998030002068815,0.3952146473713219,0.02970011834055185,0.6005,,
5000,20.0,3800,4.46,0.67234792829856,1.5892325767936897,0.41389090470038353,0.030331941172480583,0.5944,,
5000,20.0,4000,4.69,0.6764619453423449,1.5758094917561354,0.43853878367692234,0.032517623836174604,0.5973,,
5000,20.0,4200,4.93,0.67234792829856,1.600966151027584,0.43285419899970295,0.031866131350398064,0.5955,,
5000,20.0,4400,5.16,0.6655891860123421,1.6718501428838972,0.3451530055329204,0.02468568501994014,0.5885,,
5000,20.0,4600,5.4,0.6714663532177491,1.6484308425482672,0.29846688214689493,0.02152657468803227,0.5906,,
5000,20.0,4800,5.63,0.6720540699382898,1.6514384390990453,0.29311854650266467,0.022442477038130165,0.6049,,
5000,20.0,5000,5.87,0.6661769027328828,1.6777136052947446,0.3012470424734056,0.021997444275766612,0.5936,,
5000,20.0,5200,6.1,0.664707610931531,1.6822832494212219,0.2603644900827203,0.019117465354502202,0.5949,,
5000,20.0,5400,6.34,0.67234792829856,1.7137261170203146,0.17992906492203475,0.0133771931566298,0.5979,,
5000,20.0,5600,6.57,0.6658830443726124,1.714553140662118,0.20530497012194246,0.015122527964413166,0.5957,,
5000,20.0,5800,6.81,0.6708786364972084,1.6865239348300862,0.2202458624308929,0.016372235137969256,0.5979,,
5000,20.0,6000,7.04,0.6658830443726124,1.7370850851421598,0.18892855303020042,0.013853614032268525,0.5946,,
5000,20.0,2600,final,0.6764619453423449,,,,,0.6641198942109903,1.6287435262720968
6000,20.0,200,0.23,0.6338524831031442,1.6181440759749053,1.9156336453557015,0.14811441499739886,0.6073,,
6000,20.0,400,0.47,0.640317367029092,1.5418781196934457,1.6787158864736558,0.132238499969244,0.6117,,
6000,20.0,600,0.7,0.6473699676755804,1.5040689118112356,1.5987331587076188,0.12903084989637137,0.6175,,
6000,20.0,800,0.94,0.6523655598001763,1.4698426476339015,1.5679933086037636,0.12384159479290247,0.6123,,
6000,20.0,1000,1.17,0.6538348516015281,1.4744076964752204,1.2701708075404168,0.09996345469728113,0.6115,,
6000,20.0,1200,1.41,0.6564795768439612,1.4531840525092428,1.1308303838968277,0.08850525219924749,0.6102,,
6000,20.0,1400,1.64,0.6611813106082868,1.4503197971771928,1.1278512719273568,0.0876701040007174,0.6086,,
6000,20.0,1600,1.88,0.6658830443726124,1.416605778715031,1.139852623641491,0.08827685011550784,0.6077,,
6000,20.0,1800,2.11,0.6655891860123421,1.4670273729222612,1.016869449019432,0.07788045976310969,0.605,,
6000,20.0,2000,2.35,0.6644137525712607,1.4931078868300431,0.8312743351608515,0.0629862819146365,0.6025,,
6000,20.0,2200,2.58,0.6617690273288275,1.5009081544611267,0.8720746812969447,0.06569601055234671,0.6011,,
6000,20.0,2400,2.82,0.6682339112547752,1.4912184139156985,0.8188033186644316,0.06294973401352763,0.6059,,
6000,20.0,2600,3.05,0.6623567440493682,1.5316985116578046,0.7659190114634111,0.057941862381994724,0.6021,,
6000,20.0,2800,3.29,0.6738172200999119,1.5349297413151999,0.588723998144269,0.043544503971934316,0.5967,,
6000,20.0,3000,3.52,0.664707610931531,1.559586162553827,0.5881073245406151,0.04346087752841413,0.5964,,
6000,20.0,3200,3.76,0.6641198942109903,1.535195035125941,0.5929528230801224,0.04540886829607189,0.605,,
6000,20.0,3400,3.99,0.6620628856890979,1.558633202407208,0.6260898949205875,0.04673243377357721,0.5989,,
6000,20.0,3600,4.23,0.6626506024096386,1.6164982486499817,0.4147884280607104,0.03092380707152188,0.5986,,
6000,20.0,3800,4.46,0.6602997355274758,1.593544372277788,0.39622223483398555,0.0295183224696666,0.5984,,
6000,20.0,4000,4.69,0.6614751689685572,1.6229696879833893,0.437458538915962,0.03235577617771924,0.5967,,
6000,20.0,4200,4.93,0.6682339112547752,1.6125558186656337,0.4434124983474612,0.03346724173054099,0.6015,,
6000,20.0,4400,5.16,0.6538348516015281,1.658867388271844,0.3266682383790612,0.02441830646246672,0.5992,,
6000,20.0,4600,5.4,0.6576550102850426,1.6812662416579196,0.269722522161901,0.020383551763370634,0.6018,,
6000,20.0,4800,5.63,0.6573611519247723,1.6818323659784753,0.30268442757427694,0.02217335596680641,0.5943,,
6000,20.0,5000,5.87,0.6585365853658537,1.6802437674673452,0.316139864185825,0.023907960802316667,0.602,,
6000,20.0,5200,6.1,0.6605935938877461,1.7231702088889325,0.24604081082623452,0.01840367363765836,0.5994,,
6000,20.0,5400,6.34,0.6547164266823391,1.7436404574663542,0.19475682846736164,0.014674188233911992,0.6011,,
6000,20.0,5600,6.57,0.6597120188069351,1.7349627980266709,0.19613563279621304,0.01522370234131813,0.6082,,
6000,20.0,5800,6.81,0.6632383191301793,1.7283741588141335,0.20189626100473107,0.015153561225160957,0.6002,,
6000,20.0,6000,7.04,0.657948868645313,1.785634979233474,0.19087804058683105,0.01347517161630094,0.5854,,
6000,20.0,2800,final,0.6738172200999119,,,,,0.6717602115780194,1.4731511430743158
