seed,lambda,step,epoch,val_acc,val_ce,train_ce,train_embed_loss,embed_frac,test_acc,test_ce
7000,0.0,200,0.23,0.6429620922715251,1.5212938728102718,1.8514963573217391,0.0,0.0,,
7000,0.0,400,0.47,0.6488392594769321,1.4611756155815259,1.6551899063587188,0.0,0.0,,
7000,0.0,600,0.7,0.6641198942109903,1.402973988057584,1.5579252633452416,0.0,0.0,,
7000,0.0,800,0.94,0.669703203056127,1.372620662555532,1.5472086617350578,0.0,0.0,,
7000,0.0,1000,1.17,0.6591243020863944,1.4177034065333178,1.175817681849003,0.0,0.0,,
7000,0.0,1200,1.41,0.6770496620628856,1.3829459860294733,1.0171362783014775,0.0,0.0,,
7000,0.0,1400,1.64,0.669703203056127,1.4043029656383594,0.9816023424267769,0.0,0.0,,
7000,0.0,1600,1.88,0.6744049368204525,1.3857431309979136,1.0096087454259395,0.0,0.0,,
7000,0.0,1800,2.11,0.6714663532177491,1.421495110856201,0.8498812306672334,0.0,0.0,,
7000,0.0,2000,2.35,0.6729356450191007,1.4588393001671296,0.609649747684598,0.0,0.0,,
7000,0.0,2200,2.58,0.6752865119012635,1.446833442142351,0.655443472340703,0.0,0.0,,
7000,0.0,2400,2.82,0.6749926535409932,1.4473868170766806,0.6636031682044268,0.0,0.0,,
7000,0.0,2600,3.05,0.6770496620628856,1.4972358873021487,0.6124669648427516,0.0,0.0,,
7000,0.0,2800,3.29,0.6738172200999119,1.5256008121710192,0.3939133597910404,0.0,0.0,,
7000,0.0,3000,3.52,0.677343520423156,1.5301538470595015,0.37154037721455097,0.0,0.0,,
7000,0.0,3200,3.76,0.6776373787834263,1.528291674806481,0.4078802601248026,0.0,0.0,,
7000,0.0,3400,3.99,0.6776373787834263,1.5243072523777883,0.4300888718664646,0.0,0.0,,
7000,0.0,3600,4.23,0.6691154863355863,1.5840934245788871,0.2858706963993609,0.0,0.0,,
7000,0.0,3800,4.46,0.675580370261534,1.611995898237517,0.2450213816575706,0.0,0.0,,
7000,0.0,4000,4.69,0.6791066705847781,1.5964762051946935,0.2603785354271531,0.0,0.0,,
7000,0.0,4200,4.93,0.6720540699382898,1.624701599233332,0.2481839206814766,0.0,0.0,,
7000,0.0,4400,5.16,0.6779312371436967,1.6511941587718277,0.16189791034063092,0.0,0.0,,
7000,0.0,4600,5.4,0.6744049368204525,1.6742087650081883,0.13531441376078873,0.0,0.0,,
7000,0.0,4800,5.63,0.675580370261534,1.64537326628553,0.15386975690722465,0.0,0.0,,
7000,0.0,5000,5.87,0.6711724948574787,1.6778466795564855,0.16072720455937087,0.0,0.0,,
7000,0.0,5200,6.1,0.678225095503967,1.6863617346001625,0.13605003769509494,0.0,0.0,,
7000,0.0,5400,6.34,0.6788128122245077,1.682146325256416,0.08469988157972694,0.0,0.0,,
7000,0.0,5600,6.57,0.6808698207464002,1.6873564668133298,0.09494779250584542,0.0,0.0,,
7000,0.0,5800,6.81,0.675580370261534,1.7291340181976775,0.10121556785423308,0.0,0.0,,
7000,0.0,6000,7.04,0.6785189538642374,1.7455731745050684,0.09147719261265592,0.0,0.0,,
7000,0.0,5600,final,0.6808698207464002,,,,,0.6652953276520717,1.7414811098537057
7000,0.1,200,0.23,0.64707610931531,1.5268583840879664,1.83034180611372,0.0005149407430144492,0.0,,
7000,0.1,400,0.47,0.6511901263590949,1.4513616311770834,1.6341252341866492,0.0004685656153742457,0.0,,
7000,0.1,600,0.7,0.670584778136938,1.395386747759719,1.563789951503277,0.0004514221141289454,0.0,,
7000,0.1,800,0.94,0.6708786364972084,1.3762337021746427,1.5332352370023727,0.0004484800313366577,0.0,,
7000,0.1,1000,1.17,0.6741110784601821,1.3946038108519376,1.1443868117034435,0.00034564283894724214,0.0,,
7000,0.1,1200,1.41,0.6770496620628856,1.3965903510074913,1.0188674803078175,0.0003118427200752194,0.0,,
7000,0.1,1400,1.64,0.6752865119012635,1.3941844149333675,1.0331698159873486,0.0003161520813955576,0.0,,
7000,0.1,1600,1.88,0.6752865119012635,1.3822194500912508,1.0423897045850754,0.00031861434159509373,0.0,,
7000,0.1,1800,2.11,0.6814575374669409,1.4192378322166659,0.7996582877449692,0.0002510085557412367,0.0,,
7000,0.1,2000,2.35,0.6711724948574787,1.4614763795155972,0.6292503436654806,0.00020462443620999693,0.0,,
7000,0.1,2200,2.58,0.6767558037026153,1.4528946191326437,0.6647309033572674,0.00021108823782924445,0.0,,
7000,0.1,2400,2.82,0.6802821040258595,1.4504715616199293,0.6310060672461987,0.00020536016450932947,0.0,,
